virtual_timestamp,time_of_day,real_timestamp,protocols,src_ip,dst_ip,src_port,dst_port,length
22.0011,81022.0011,1776931404.007922984,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,36582,443,76
22.0011,81022.0011,1776931404.007924120,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,36622,443,76
22.0011,81022.0011,1776931404.013638167,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,36652,443,76
22.0011,81022.0011,1776931404.020907459,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,36664,443,76
22.0011,81022.0011,1776931404.039926510,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51040,21,76
22.0011,81022.0011,1776931404.039927680,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45556,21,76
22.0011,81022.0011,1776931404.039928747,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51078,21,76
22.0011,81022.0011,1776931404.067931957,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51054,21,76
22.0011,81022.0011,1776931404.071925379,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,36630,443,76
22.0011,81022.0011,1776931404.291946426,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34416,443,76
22.0011,81022.0011,1776931404.291947863,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45560,21,76
