virtual_timestamp,time_of_day,real_timestamp,protocols,src_ip,dst_ip,src_port,dst_port,length
31.0012,77431.0012,1776798445.462054026,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47662,443,76
31.0012,77431.0012,1776798445.481663206,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57260,21,76
31.0012,77431.0012,1776798445.490113302,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47638,443,76
31.0012,77431.0012,1776798445.746078290,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47592,443,76
31.0012,77431.0012,1776798445.746079581,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57238,21,76
32.0012,77432.0012,1776798446.002063094,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,53416,443,76
32.0012,77432.0012,1776798446.450802063,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57262,21,76
32.0012,77432.0012,1776798446.480566643,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57268,21,76
32.0012,77432.0012,1776798446.482049802,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47650,443,76
32.0012,77432.0012,1776798446.482051642,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57246,21,76
32.0012,77432.0012,1776798446.482052651,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57260,21,76
32.0012,77432.0012,1776798446.490722366,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57272,21,76
32.0012,77432.0012,1776798446.770095508,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57998,443,76
33.0011,77433.0011,1776798447.026050512,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,53426,443,76
33.0011,77433.0011,1776798447.026052290,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,53434,443,76
33.0011,77433.0011,1776798447.457569449,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57812,443,76
33.0011,77433.0011,1776798447.461751848,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,59974,21,76
33.0011,77433.0011,1776798447.474050134,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57262,21,76
33.0011,77433.0011,1776798447.478032804,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47662,443,76
33.0011,77433.0011,1776798447.506068460,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57268,21,76
33.0011,77433.0011,1776798447.506070028,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57272,21,76
33.0011,77433.0011,1776798447.538080012,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47606,443,76
33.0011,77433.0011,1776798447.794060968,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,58010,443,76
33.0011,77433.0011,1776798447.794062717,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,58038,443,76
33.0011,77433.0011,1776798447.794064682,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,58026,443,76
34.0011,77434.0011,1776798448.050067495,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51344,21,76
34.0011,77434.0011,1776798448.050070025,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,53448,443,76
34.0011,77434.0011,1776798448.466035207,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57812,443,76
34.0011,77434.0011,1776798448.466036605,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,59974,21,76
34.0011,77434.0011,1776798448.498089596,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57260,21,76
34.0011,77434.0011,1776798448.562042920,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47616,443,76
34.0011,77434.0011,1776798448.562044151,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47628,443,76
34.0011,77434.0011,1776798448.818048077,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,40358,21,76
35.0012,77435.0012,1776798449.074081480,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,33736,443,76
35.0012,77435.0012,1776798449.468501311,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,59984,21,76
35.0012,77435.0012,1776798449.477863038,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60000,21,76
35.0012,77435.0012,1776798449.490071638,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57262,21,76
35.0012,77435.0012,1776798449.522071629,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57272,21,76
35.0012,77435.0012,1776798449.522073671,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57268,21,76
35.0012,77435.0012,1776798449.586114190,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47638,443,76
35.0012,77435.0012,1776798449.842090097,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,40374,21,76
35.0012,77435.0012,1776798449.842092210,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60150,21,76
36.0011,77436.0011,1776798450.453162776,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57820,443,76
36.0011,77436.0011,1776798450.458016674,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60002,21,76
36.0011,77436.0011,1776798450.467024180,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57830,443,76
36.0011,77436.0011,1776798450.473048237,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60008,21,76
36.0011,77436.0011,1776798450.482056601,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57812,443,76
36.0011,77436.0011,1776798450.482060608,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,59974,21,76
36.0011,77436.0011,1776798450.482085768,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,59984,21,76
